store_id,place_id,address,reason,detail
188,ChIJM7slyUfuYjURa1tnzeyHzT8,강원특별자치도 춘천시 신북읍 천전리 100-25,NO_RESULTS,
192,ChIJQdUPC-CRezURHmBFgI8G2Ak,인천광역시 중구 운서동 2868 제2여객터미널 4층,NO_RESULTS,
180,ChIJ2U8jqpuaezURtEfkgGIN384,인천광역시 중구 운서동 2868,NO_RESULTS,
147,Ej0x7Li1IDEwNe2YuCwgNzk1LTEgTWFnb2stZG9uZywgR2FuZ3Nlby1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIicaJQoWChQKEgnjfP2Wb5x8NRFGOfoyZQiPIBILMey4tSAxMDXtmLg,서울특별시 강서구 마곡동 795-1 1층 105호,NO_RESULTS,
149,ChIJ65HywsKifDURxMTCnPoq_10,서울특별시 종로구 관훈동 84-23 상호명: 853,NO_RESULTS,
157,EkHsuLUgMTAzLCAxMDTtmLgsIDc5Ny05IE1hZ29rLWRvbmcsIEdhbmdzZW8tZ3UsIFNlb3VsLCBTb3V0aCBLb3JlYSIrGikKFgoUChIJNxoVkWWcfDURVjV3WJvxNzQSD-y4tSAxMDMsIDEwNO2YuA,"서울특별시 강서구 마곡동 797-9 1층 103, 104호",NO_RESULTS,
160,EjYx7Li1LCA3NzMtMSBNYWdvay1kb25nLCBHYW5nc2VvLWd1LCBTZW91bCwgU291dGggS29yZWEiIBoeChYKFAoSCZ22onthnHw1EbUCdIeqCK8zEgQx7Li1,서울특별시 강서구 마곡동 773-1 센트럴푸르지오시티 1층 106호107호,NO_RESULTS,
161,Ejg17Li1LCA1MzktMSBTYW5nLWRvbmcsIEJ1Y2hlb24sIEd5ZW9uZ2dpLWRvLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJb-Z0PRR9ezUR1F67TOqcjggSBDXsuLU,경기도 부천시 원미구 상동 539-1 뉴코아 부천점 5층 피자몰,NO_RESULTS,
184,ChIJkXc5FuDlYTURvdPOt2Rsv3M,강원특별자치도 강릉시 옥천동 366,NO_RESULTS,
200,ChIJUf1sHxcCYzURir9ezV-nDZ0,강원특별자치도 홍천군 홍천읍 연봉리 451-6,NO_RESULTS,
202,ChIJE5M5IFjvYTURyQdA3xrTsoE,강원특별자치도 강릉시 노암동 731-26,NO_RESULTS,
212,ChIJ0389dHrmYTURYomrpEqGve4,강원특별자치도 강릉시 포남동 1175-1,NO_RESULTS,
168,Ejgx7Li1LCA1NC0zIFdvbm1pLWRvbmcsIEJ1Y2hlb24sIEd5ZW9uZ2dpLWRvLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJ59vG3LdiezURex4cvQG6FxASBDHsuLU,경기도 부천시 원미구 원미동 54-3 1층 일부호,NO_RESULTS,
206,Ejgx7Li1LCA1IERhbmdqdS1kb25nLCBKb25nbm8gRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJoSaEXZOifDURVevsVWdpAs4SBDHsuLU,서울특별시 종로구 당주동 5 지하 1층 66호,NO_RESULTS,
193,ChIJLeEc137vYTURqNYFscy6orM,강원특별자치도 강릉시 홍제동 637-6 유천에스클래스 2동 106호,NO_RESULTS,
148,EkAx7Li1LCAyNS05IENodW5nbXVybyAxKGlsKS1nYSwgSnVuZyBEaXN0cmljdCwgU2VvdWwsIFNvdXRoIEtvcmVhIiAaHgoWChQKEgkppUtG8aJ8NRGgbGDG44C7KhIEMey4tQ,서울특별시 중구 충무로1가 25-9 1층 란주칼면,NO_RESULTS,
219,Ej4xMDPtmLgsIDQyMi0xOCBOYWVnb2stZG9uZywgR2FuZ25ldW5nLCBHYW5nd29uLWRvLCBTb3V0aCBLb3JlYSIiGiAKFgoUChIJsyNiSWjvYTURIiOhvMiTJD4SBjEwM-2YuA,강원특별자치도 강릉시 내곡동 422-18 103호(내곡동),NO_RESULTS,
169,ChIJkXc5FuDlYTURvdPOt2Rsv3M,강원특별자치도 강릉시 옥천동 366,NO_RESULTS,
220,ChIJ2UTeh1zvYTUR8rn2Eg2IYKg,강원특별자치도 강릉시 내곡동 87-9,NO_RESULTS,
175,ChIJK8P3vXrmYTURb-1nClKoc2k,강원특별자치도 강릉시 포남동 1187-12 이정희차돌두루치기,NO_RESULTS,
275,Ejwx7Li1LCAyNzEtOSBDaG9kYW5nLWRvbmcsIEdhbmduZXVuZywgR2FuZ3dvbi1kbywgU291dGggS29yZWEiIBoeChYKFAoSCR-q3oKa5mE1ETbBvbExQ1KkEgQx7Li1,강원특별자치도 강릉시 초당동 271-9 1층 mesi56,NO_RESULTS,
238,ChIJ_RLS18DuYTURkBEnmkvjs4I,강원특별자치도 강릉시 구정면 학산리 661,NO_RESULTS,
177,ChIJN6Y7_4XlYTURcB-QmJQvxGs,강원특별자치도 강릉시 교동 1904-6,NO_RESULTS,
223,Ejox7Li1LCA5MC0zIEltZGFuZy1kb25nLCBHYW5nbmV1bmcsIEdhbmd3b24tZG8sIFNvdXRoIEtvcmVhIiAaHgoWChQKEgl51_32-uVhNRHK0WZIzYf2KRIEMey4tQ,강원특별자치도 강릉시 임당동 90-3 1층 마이마이,NO_RESULTS,
185,ChIJA4ntv4_lYTURCbrajdalspA,강원특별자치도 강릉시 교동 1892-4,NO_RESULTS,
189,ChIJP_0k6OPlYTURbrLeqheJmRM,강원특별자치도 강릉시 옥천동 219-9,NO_RESULTS,
203,ChIJufM2KiPjYTURshQahz8t6Pw,강원특별자치도 강릉시 연곡면 영진리 353-78,NO_RESULTS,
143,Ej0y7Li1IDIwMu2YuCwgNzczLTIgTWFnb2stZG9uZywgR2FuZ3Nlby1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIicaJQoWChQKEgntpg1gYZx8NREy1BrLXd3onBILMuy4tSAyMDLtmLg,서울특별시 강서구 마곡동 773-2 2층 202호,NO_RESULTS,
174,ChIJQdUPC-CRezURHmBFgI8G2Ak,인천광역시 중구 운서동 2868 제2여객터미널 4층,NO_RESULTS,
156,ChIJ7TZN-XaQezUR0UAqfjDR5eU,인천광역시 중구 운서동 2840 인천공항제2여객터미널 3층 일반지역 중앙(5번출구부근),NO_RESULTS,
165,ChIJT1_AQnMDZzURhKnM_PRXnVo,경상북도 포항시 북구 두호동 190-9,NO_RESULTS,
166,ChIJY245x5QxezURyg2M5e6YHtY,충청남도 천안시 서북구 입장면 가산리 362-1,NO_RESULTS,
178,ChIJpQdjx1ydfDUR5Yeb-X2l8EI,서울특별시 강서구 마곡동 797-4 발산파크프라자 2층 205호,NO_RESULTS,
151,EjgxMDHtmLgsIDc1OS0xIE1hZ29rLWRvbmcsIEdhbmdzZW8tZ3UsIFNlb3VsLCBTb3V0aCBLb3JlYSIiGiAKFgoUChIJn9U7Zn2cfDURXB24mweWFZ4SBjEwMe2YuA,서울특별시 강서구 마곡동 759-1 A동 101호,NO_RESULTS,
158,EjgxLjXsuLUsIDIyNy0xMyBZZW9ubmFtLWRvbmcsIE1hcG8tZ3UsIFNlb3VsLCBTb3V0aCBLb3JlYSIiGiAKFgoUChIJSfS4su6YfDURP9XplJsx44sSBjEuNey4tQ,서울특별시 마포구 연남동 227-13 1.5층,NO_RESULTS,
90,Ejox7Li1LCA2MCBEb3J5ZW9tLWRvbmcsIEpvbmdubyBEaXN0cmljdCwgU2VvdWwsIFNvdXRoIEtvcmVhIiAaHgoWChQKEgkvdbHqlKJ8NRF79Z-ptkCTghIEMey4tQ,서울특별시 종로구 도렴동 60 지1층 18호,NO_RESULTS,
170,ChIJG7Z-9GzmYTURqXg8gdKklZI,강원특별자치도 강릉시 입암동 100-1,NO_RESULTS,
222,ChIJlz0u2ELjYTURglK7B_aU_Xg,강원특별자치도 강릉시 연곡면 동덕리 560,NO_RESULTS,
224,ChIJv7x5utRiezUR7kPKcVBi-B8,경기도 부천시 소사구 심곡본동 316-2,NO_RESULTS,
231,ChIJX-KDUT6ifDURCtUwZMEbMrE,서울특별시 용산구 용산동1가 8,NO_RESULTS,
232,ChIJgTTFEvuefDUR2FNLGR1NzeM,서울특별시 영등포구 영등포동4가 434-5,NO_RESULTS,
136,ChIJ2xx0NkacfDURCzyzesCbZME,서울특별시 강서구 화곡본동 98-150 모현빌딩 피기피기,NO_RESULTS,
144,ChIJ2U8jqpuaezURtEfkgGIN384,"인천광역시 중구 운서동 2850-7 1층 118,119",NO_RESULTS,
207,ChIJpQdjx1ydfDUR5Yeb-X2l8EI,서울특별시 강서구 마곡동 797-4 발산파크프라자 2층 205호,NO_RESULTS,
225,ChIJZ1rI65SifDURJh3qNbMQPaU,서울특별시 종로구 도렴동 60 도렴빌딩 지하1층 1호,NO_RESULTS,
152,Ejc47Li1LCAxMTY0IEp1bmctZG9uZywgQnVjaGVvbiwgR3llb25nZ2ktZG8sIFNvdXRoIEtvcmVhIiAaHgoWChQKEgk3sUa3P317NRGduD21uamxDRIEOOy4tQ,경기도 부천시 원미구 중동 1164 본관 8층 텍사스로드하우스,NO_RESULTS,
162,Ej4xMDPtmLgsIDU3Ny01IFNpbnNhLWRvbmcsIEdhbmduYW0gRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIiGiAKFgoUChIJ_VssKJKjfDUR3-ssC3EQ6RESBjEwM-2YuA,서울특별시 강남구 신사동 577-5 카로시티1 103호,NO_RESULTS,
167,ChIJU_jExr2ifDURw-J_NgB-SOw,서울특별시 종로구 누하동 1-7,NO_RESULTS,
171,Ejkx7Li1LCAxMDU5LTUxIEh3YWdvay1kb25nLCBHYW5nc2VvLWd1LCBTZW91bCwgU291dGggS29yZWEiIBoeChYKFAoSCV__7fdGnHw1ESZ46LRyprbEEgQx7Li1,서울특별시 강서구 화곡동 1059-51 1층 고기에 진심을 담다,NO_RESULTS,
179,ChIJ9fsfcZHlYTURoRiPsY8RNSE,강원특별자치도 강릉시 교동 1833-10,NO_RESULTS,
182,EjwxMDHtmLgsIDE4MTAtMTAgR3lvLWRvbmcsIEdhbmduZXVuZywgR2FuZ3dvbi1kbywgU291dGggS29yZWEiIhogChYKFAoSCXNPLx6U5WE1EXnHutcDa6q8EgYxMDHtmLg,강원특별자치도 강릉시 교동 1810-10 101호 나나,NO_RESULTS,
183,ChIJ_RLS18DuYTURkBEnmkvjs4I,강원특별자치도 강릉시 구정면 학산리 661,NO_RESULTS,
191,EkQz7Li1LCAxMjItMTEgQm9uZ25hZS1kb25nIDIoaSktZ2EsIEp1bmcgRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJL1UJEGSifDURcy0IiYxFoIESBDPsuLU,서울특별시 중구 봉래동2가 122-11 커넥트플레이스 마켓존 3층,NO_RESULTS,
195,Ej4xMTDtmLgsIDEwMjItMiBIb25namUtZG9uZywgR2FuZ25ldW5nLCBHYW5nd29uLWRvLCBTb3V0aCBLb3JlYSIiGiAKFgoUChIJARrKoX3vYTUROD4YuxHrTOMSBjExMO2YuA,강원특별자치도 강릉시 홍제동 1022-2 A동 110호,NO_RESULTS,
196,ChIJnSAhRqjlYTURoqQTnzFX3lg,강원특별자치도 강릉시 대전동 88-1,NO_RESULTS,
197,ChIJFQ795KLkYTUR_aQZ8zLFpHI,강원특별자치도 강릉시 사천면 석교리 395-4,NO_RESULTS,
198,ChIJFQ795KLkYTUR_aQZ8zLFpHI,강원특별자치도 강릉시 사천면 석교리 395-4,NO_RESULTS,
210,ChIJdy_u4JPlYTURRvP8IrRkB-M,강원특별자치도 강릉시 교동 1822-10,HTTP_STATUS,429
199,ChIJ4fbRb_nlYTURWFA_ffIZB_Y,강원특별자치도 강릉시 성남동 110-2,HTTP_STATUS,429
209,Ejox7Li1LCAxODIxLTExIEd5by1kb25nLCBHYW5nbmV1bmcsIEdhbmd3b24tZG8sIFNvdXRoIEtvcmVhIiAaHgoWChQKEgkLC1pekeVhNRFmOkcvorsSvhIEMey4tQ,강원특별자치도 강릉시 교동 1821-11 1층,HTTP_STATUS,429
211,ChIJ_Wf_9fDnYTURonTrZ_Lp24M,강원특별자치도 강릉시 강문동 212 1층~3층 강릉 고씨네동해막국수&순두부칼국수 본점,HTTP_STATUS,429
215,Ej0x7Li1LCA1Ny02MyBDaGFuZ2NoZW9uLWRvbmcsIFNlb2RhZW11bi1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIiAaHgoWChQKEgmbLJ9ElJh8NRGRPRhl8YcEpRIEMey4tQ,서울특별시 서대문구 창천동 57-63 1층,HTTP_STATUS,429
227,ChIJQdUPC-CRezURHmBFgI8G2Ak,인천광역시 중구 운서동 2868 제2여객터미널 4층,HTTP_STATUS,429
93,ChIJiTzk91tOZjURJj-AXkr_Kkk,경상북도 경주시 황남동 227-5,HTTP_STATUS,429
32,ChIJ439K5ediezUR1IQAS7di_CM,경기도 부천시 소사구 괴안동 6-4,HTTP_STATUS,429
73,ChIJIyZYqgWNcTUR41zQzDO5PU8,광주광역시 북구 문흥동 1004-1,HTTP_STATUS,429
68,EjoyMDTtmLgsIDE4ODQtNCBKdW5nc2FuLWRvbmcsIEp1bmctZ3UsIEluY2hlb24sIFNvdXRoIEtvcmVhIiIaIAoWChQKEgk5Jx3Cq4N7NRFB8nLxr1_78hIGMjA07Zi4,인천광역시 중구 중산동 1884-4 204호,HTTP_STATUS,429
78,Ejsx7Li1LCAxMDEtMiBQaXJ1bi1kb25nLCBKb25nbm8gRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJV9CnaZaifDURrPpqzHeucVgSBDHsuLU,서울특별시 종로구 필운동 101-2 1층 함박식당,HTTP_STATUS,429
97,ChIJ32cgnbWSaDURse2_0e_YBy8,부산광역시 수영구 민락동 110-54,HTTP_STATUS,429
38,ChIJv7x5utRiezUR7kPKcVBi-B8,경기도 부천시 소사구 심곡본동 316-2,HTTP_STATUS,429
65,Ej0x7Li1IDEwMe2YuCwgNzkzLTIgTWFnb2stZG9uZywgR2FuZ3Nlby1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIicaJQoWChQKEgmdi-O3cZx8NRFDH96hENmBdhILMey4tSAxMDHtmLg,서울특별시 강서구 마곡동 793-2 1층 101호,HTTP_STATUS,429
35,Ejox7Li1LCA2MCBEb3J5ZW9tLWRvbmcsIEpvbmdubyBEaXN0cmljdCwgU2VvdWwsIFNvdXRoIEtvcmVhIiAaHgoWChQKEgkvdbHqlKJ8NRF79Z-ptkCTghIEMey4tQ,서울특별시 종로구 도렴동 60 . 지하1층 22호,HTTP_STATUS,429
98,ChIJ7WgfxY-UaDURvj3hl_6YU5I,부산광역시 동래구 온천동 1714,HTTP_STATUS,429
190,ChIJ2U8jqpuaezURtEfkgGIN384,인천광역시 중구 운서동 2840 3F 탑승동,HTTP_STATUS,429
37,Ej4y7Li1LCAxOTgtMzIgR3dhbmh1bi1kb25nLCBKb25nbm8gRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJUboMHOiifDUR-YV4oKo5aloSBDLsuLU,서울특별시 종로구 관훈동 198-32 2층 평양 고깃집,HTTP_STATUS,429
67,ChIJlSqh8GqdfDURrvevqy2tWtA,경기도 부천시 오정구 원종동 233-9,HTTP_STATUS,429
66,Ej0x7Li1IDEwMe2YuCwgNzkzLTIgTWFnb2stZG9uZywgR2FuZ3Nlby1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIicaJQoWChQKEgmdi-O3cZx8NRFDH96hENmBdhILMey4tSAxMDHtmLg,서울특별시 강서구 마곡동 793-2 1층 101호,HTTP_STATUS,429
31,ChIJ2XBbGPCifDUR_WZsCGR9fLM,서울특별시 중구 명동2가 33-4 명동교자,HTTP_STATUS,429
172,ChIJ9T03SJOifDURWs4RCURQO7o,서울특별시 종로구 당주동 38-2,HTTP_STATUS,429
74,Ejkx7Li1LCA5NC0xMyBXb25taS1kb25nLCBCdWNoZW9uLCBHeWVvbmdnaS1kbywgU291dGggS29yZWEiIBoeChYKFAoSCRu9ovPIYns1EQI_I3em4tVnEgQx7Li1,경기도 부천시 원미구 원미동 94-13 1층,HTTP_STATUS,429
87,Ejgx7Li1LCA3NCBOYWVzdS1kb25nLCBKb25nbm8gRGlzdHJpY3QsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJyVLOi5SifDURN4NaeCu4choSBDHsuLU,서울특별시 종로구 내수동 74 지하1층,HTTP_STATUS,429
36,Ejgz7Li1LCAxNDAtMTkgSHdhZ29rLWRvbmcsIEdhbmdzZW8tZ3UsIFNlb3VsLCBTb3V0aCBLb3JlYSIgGh4KFgoUChIJA89RqEicfDURfEe9XDh_HK8SBDPsuLU,서울특별시 강서구 화곡동 140-19 3층,HTTP_STATUS,429
39,ChIJSVQqjZWifDUR_Ip-OYTkzXM,서울특별시 종로구 체부동 85-1 토속촌,HTTP_STATUS,429
276,ChIJI3GRFZGifDURbWB2D4RaDxg,서울특별시 종로구 당주동 5 로얄빌딩 아케이드 B1 63호 후라토식당,HTTP_STATUS,429
64,ChIJx-PsfbSdfDURBVGS6lEadKY,서울특별시 강서구 화곡동 425-4,HTTP_STATUS,429
283,ChIJdbpb9GvvYTURR8dGWkXLBBc,강원특별자치도 강릉시 내곡동 621,HTTP_STATUS,429
101,ChIJnVRoUUacfDURnQ2AJSpE6MI,서울특별시 강서구 화곡동 98-154 1층 화곡영양족발,HTTP_STATUS,429
61,EkIz7Li1LCA2MS0xIFRhZXB5ZW9uZ25vIDEoaWwpLWdhLCBKdW5nIERpc3RyaWN0LCBTZW91bCwgU291dGggS29yZWEiIBoeChYKFAoSCet5ljjtonw1EYJOCIGyNcutEgQz7Li1,서울특별시 중구 태평로1가 61-1 코리아나호텔 3층,HTTP_STATUS,429
123,ChIJD_fFeJaifDURVNp9i9wHI7s,서울특별시 종로구 필운동 202,HTTP_STATUS,429
108,ChIJnVRoUUacfDURnQ2AJSpE6MI,서울특별시 강서구 화곡동 98-154 1층 화곡영양족발,HTTP_STATUS,429
30,Ej0x7Li1IDEwNe2YuCwgNzk1LTEgTWFnb2stZG9uZywgR2FuZ3Nlby1ndSwgU2VvdWwsIFNvdXRoIEtvcmVhIicaJQoWChQKEgnjfP2Wb5x8NRFGOfoyZQiPIBILMey4tSAxMDXtmLg,서울특별시 강서구 마곡동 795-1 1층 105호,NO_RESULTS,
173,ChIJjSvAFMhiezURARy-hyRi2RE,경기도 부천시 원미구 원미동 76-4,NO_RESULTS,
111,ChIJIZNT5dKkczURsPM1r-0vuvY,전라남도 목포시 대안동 17,NO_RESULTS,
112,EjYx7Li1LCA3NzYtMiBNYWdvay1kb25nLCBHYW5nc2VvLWd1LCBTZW91bCwgU291dGggS29yZWEiIBoeChYKFAoSCeF98WR2nHw1EfBJLxnDh-_aEgQx7Li1,"서울특별시 강서구 마곡동 776-2 대방디엠시티 오피스텔 상가 지하1층 b103-1,b103-2",NO_RESULTS,
115,EjkxMTPtmLgsIDc5Ny0xMCBNYWdvay1kb25nLCBHYW5nc2VvLWd1LCBTZW91bCwgU291dGggS29yZWEiIhogChYKFAoSCW_Ar49lnHw1EblNiGltfDJ9EgYxMTPtmLg,"서울특별시 강서구 마곡동 797-10 112, 113호",NO_RESULTS,
85,ChIJ_TQdoJSifDURAExXizb3fIs,서울특별시 종로구 당주동 2-2,NO_RESULTS,
79,Ej0z7Li1LCA1OTItMTUgU2luc2EtZG9uZywgR2FuZ25hbSBEaXN0cmljdCwgU2VvdWwsIFNvdXRoIEtvcmVhIiAaHgoWChQKEgmROkeIkqN8NRFGz7NdQFV6uBIEM-y4tQ,서울특별시 강남구 신사동 592-15 W빌딩 3층,NO_RESULTS,
88,ChIJZ1rI65SifDURJh3qNbMQPaU,서울특별시 종로구 도렴동 60 B1F (도렴빌딩 지하 1층),NO_RESULTS,
106,ChIJaWYktUicfDURa5AyiiY-ZAg,서울특별시 강서구 화곡동 1076-17 성지빌딩,HTTP_STATUS,429
120,ChIJWT84eTicfDURJxRp_R9PNA4,서울특별시 강서구 화곡동,HTTP_STATUS,429
62,ChIJM_b3hZSifDURDx-5zCVjBRY,서울특별시 종로구 내수동 75 용비어천가,HTTP_STATUS,429
104,ChIJ2U8jqpuaezURtEfkgGIN384,인천광역시 중구 운서동 2868 4층,HTTP_STATUS,429
33,EkLsuLUgMTAxfjEwM-2YuCwgMTAzMC0xIEh3YWdvay1kb25nLCBHYW5nc2VvLWd1LCBTZW91bCwgU291dGggS29yZWEiKhooChYKFAoSCb-FmKJFnHw1EV3sQmSk6XNLEg7suLUgMTAxfjEwM-2YuA,서울특별시 강서구 화곡동 1030 1층 101~103호,HTTP_STATUS,429
121,EkIx7Li1LCA1LTExIERhZXVpLWRvbmcgMihpKS1nYSwgTW9rcG8tc2ksIEplb2xsYW5hbS1kbywgU291dGggS29yZWEiIBoeChYKFAoSCV_cL8XRpHM1Ee0mn5EG2u0IEgQx7Li1,전라남도 목포시 대의동2가 5-11 1층,HTTP_STATUS,429
94,ChIJUYZmSmqifDURcnhNmgzBdmE,서울특별시 용산구 남영동 33-2,HTTP_STATUS,429
95,ChIJrUeA0PyefDURX3aNGEXkMn4,서울특별시 영등포구 영등포동3가 21,NO_RESULTS,
99,ChIJ7WgfxY-UaDURvj3hl_6YU5I,부산광역시 동래구 온천동 1714,NO_RESULTS,
102,ChIJOd3_mHpOZjURTrFInMozOt0,경상북도 경주시 인왕동 56,NO_RESULTS,
124,ChIJP22_VUacfDUR_HSPyv_Gbq8,서울특별시 강서구 화곡동 110-65,NO_RESULTS,
127,ChIJH3qxU8KYfDURz8DPD5AnJ6I,서울특별시 마포구 서교동 347-29,NO_RESULTS,
129,EjoyMDTtmLgsIDE4ODQtNCBKdW5nc2FuLWRvbmcsIEp1bmctZ3UsIEluY2hlb24sIFNvdXRoIEtvcmVhIiIaIAoWChQKEgk5Jx3Cq4N7NRFB8nLxr1_78hIGMjA07Zi4,인천광역시 중구 중산동 1884-4 204호,NO_RESULTS,
132,ChIJ65AP2BFTZjURhtStSmorcC4,경상북도 경주시 북군동 244-1 1층 효은옥 경주,NO_RESULTS,
133,ChIJWYQWby-7czURZk4JRZdIkcI,전라남도 목포시 산정동 169-1 1층 등대식육식당,NO_RESULTS,
75,ChIJuSnun2ijfDURwF4Cmgf4IXY,서울특별시 종로구 통인동 147-15 1층 거북이의꿈 서촌점,HTTP_STATUS,429
80,ChIJz_MettJiezURUMbb0_apXw0,경기도 부천시 원미구 심곡동 194,HTTP_STATUS,429
83,ChIJnVRoUUacfDURnQ2AJSpE6MI,서울특별시 강서구 화곡동 98-154 1층 화곡영양족발,HTTP_STATUS,429
